id;start_date;start_time;end_date;end_time;timespan;room_id;Repeats;Repeats Until
1778;2024-07-10;13:00;2024-07-10;14:00;("2024-07-10 13:00","2024-07-10 14:00");2;Wöchentlich am Mittwoch;
1779;2024-07-10;17:00;2024-07-10;19:00;("2024-07-10 17:00","2024-07-10 19:00");2;Wöchentlich am Mittwoch;
1780;2024-07-10;19:30;2024-07-10;22:30;("2024-07-10 19:30","2024-07-10 22:30");5;Wöchentlich am Mittwoch;
1781;2024-07-10;20:00;2024-07-10;22:00;("2024-07-10 20:00","2024-07-10 22:00");3;Wöchentlich am Mittwoch;
1782;2024-07-11;9:00;2024-07-11;14:00;("2024-07-11 9:00","2024-07-11 14:00");2;Wöchentlich am Donnerstag;
1783;2024-07-11;9:00;2024-07-11;18:00;("2024-07-11 9:00","2024-07-11 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1784;2024-07-11;15:15;2024-07-11;17:15;("2024-07-11 15:15","2024-07-11 17:15");3;Wöchentlich am Donnerstag;
1785;2024-07-11;16:00;2024-07-11;18:00;("2024-07-11 16:00","2024-07-11 18:00");5;;
1786;2024-07-11;18:30;2024-07-11;19:30;("2024-07-11 18:30","2024-07-11 19:30");1;Wöchentlich am Donnerstag;
1787;2024-07-11;18:30;2024-07-11;19:30;("2024-07-11 18:30","2024-07-11 19:30");3;Wöchentlich am Donnerstag;
1788;2024-07-11;18:30;2024-07-11;19:30;("2024-07-11 18:30","2024-07-11 19:30");2;Wöchentlich am Donnerstag;
1789;2024-07-11;18:30;2024-07-11;19:30;("2024-07-11 18:30","2024-07-11 19:30");4;Wöchentlich am Donnerstag;
1790;2024-07-11;19:30;2024-07-11;22:00;("2024-07-11 19:30","2024-07-11 22:00");1;Wöchentlich am Donnerstag;
1791;2024-07-12;9:00;2024-07-12;18:00;("2024-07-12 9:00","2024-07-12 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1792;2024-07-12;19:30;2024-07-12;22:30;("2024-07-12 19:30","2024-07-12 22:30");5;Wöchentlich am Freitag;
1793;2024-07-14;17:00;2024-07-14;20:00;("2024-07-14 17:00","2024-07-14 20:00");3;Wöchentlich am Sonntag;
1794;2024-07-15;9:00;2024-07-15;12:30;("2024-07-15 9:00","2024-07-15 12:30");6;Wöchentlich am Montag;
1795;2024-07-15;9:00;2024-07-15;18:00;("2024-07-15 9:00","2024-07-15 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1796;2024-07-15;14:00;2024-07-15;15:30;("2024-07-15 14:00","2024-07-15 15:30");6;Wöchentlich am Montag;
1797;2024-07-15;16:00;2024-07-15;19:00;("2024-07-15 16:00","2024-07-15 19:00");6;Wöchentlich am Montag;
1798;2024-07-15;19:00;2024-07-15;21:00;("2024-07-15 19:00","2024-07-15 21:00");2;Monatlich am 3. Montag;
1799;2024-07-15;19:00;2024-07-15;21:00;("2024-07-15 19:00","2024-07-15 21:00");3;Wöchentlich am Montag;
1800;2024-07-15;19:00;2024-07-15;20:30;("2024-07-15 19:00","2024-07-15 20:30");1;;
1801;2024-07-15;19:30;2024-07-15;22:00;("2024-07-15 19:30","2024-07-15 22:00");5;Alle 2 Wochen am Montag;
1802;2024-07-16;9:00;2024-07-16;18:00;("2024-07-16 9:00","2024-07-16 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1803;2024-07-16;9:45;2024-07-16;12:15;("2024-07-16 9:45","2024-07-16 12:15");4;Alle 14 Tage;
1804;2024-07-16;11:00;2024-07-16;13:00;("2024-07-16 11:00","2024-07-16 13:00");6;Wöchentlich am Dienstag bis 17. Dezember, 2024;2024-12-17
1805;2024-07-16;14:00;2024-07-16;17:00;("2024-07-16 14:00","2024-07-16 17:00");6;Wöchentlich am Dienstag;
1806;2024-07-16;15:30;2024-07-16;17:30;("2024-07-16 15:30","2024-07-16 17:30");5;Wöchentlich am Dienstag;
1807;2024-07-16;17:30;2024-07-16;21:00;("2024-07-16 17:30","2024-07-16 21:00");6;Monatlich am 3. Dienstag;
1808;2024-07-16;19:00;2024-07-16;21:15;("2024-07-16 19:00","2024-07-16 21:15");2;Wöchentlich am Dienstag;
1809;2024-07-17;9:00;2024-07-17;11:00;("2024-07-17 9:00","2024-07-17 11:00");4;Alle 2 Wochen am Mittwoch;
1810;2024-07-17;9:00;2024-07-17;18:00;("2024-07-17 9:00","2024-07-17 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1811;2024-07-17;10:00;2024-07-17;12:00;("2024-07-17 10:00","2024-07-17 12:00");2;Alle 7 Tage bis 25. Januar, 2025;2025-01-25
1812;2024-07-17;11:00;2024-07-17;13:00;("2024-07-17 11:00","2024-07-17 13:00");3;Wöchentlich am Mittwoch;
1813;2024-07-17;13:00;2024-07-17;14:00;("2024-07-17 13:00","2024-07-17 14:00");2;Wöchentlich am Mittwoch;
1814;2024-07-17;17:00;2024-07-17;18:00;("2024-07-17 17:00","2024-07-17 18:00");2;;
1815;2024-07-17;18:00;2024-07-17;22:00;("2024-07-17 18:00","2024-07-17 22:00");2;Alle 2 Monate am 3. Mittwoch;
1816;2024-07-17;19:30;2024-07-17;22:30;("2024-07-17 19:30","2024-07-17 22:30");5;Wöchentlich am Mittwoch;
1817;2024-07-17;19:30;2024-07-17;21:30;("2024-07-17 19:30","2024-07-17 21:30");1;Alle 2 Wochen am Mittwoch;
1818;2024-07-17;20:00;2024-07-17;22:00;("2024-07-17 20:00","2024-07-17 22:00");3;Wöchentlich am Mittwoch;
1819;2024-07-18;9:00;2024-07-18;14:00;("2024-07-18 9:00","2024-07-18 14:00");2;Wöchentlich am Donnerstag;
1820;2024-07-18;9:00;2024-07-18;18:00;("2024-07-18 9:00","2024-07-18 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1821;2024-07-18;15:15;2024-07-18;17:15;("2024-07-18 15:15","2024-07-18 17:15");3;Wöchentlich am Donnerstag;
1822;2024-07-18;18:00;2024-07-18;20:00;("2024-07-18 18:00","2024-07-18 20:00");7;;
1823;2024-07-18;18:30;2024-07-18;19:30;("2024-07-18 18:30","2024-07-18 19:30");1;Wöchentlich am Donnerstag;
1824;2024-07-18;18:30;2024-07-18;19:30;("2024-07-18 18:30","2024-07-18 19:30");3;Wöchentlich am Donnerstag;
1825;2024-07-18;18:30;2024-07-18;19:30;("2024-07-18 18:30","2024-07-18 19:30");2;Wöchentlich am Donnerstag;
1826;2024-07-18;18:30;2024-07-18;19:30;("2024-07-18 18:30","2024-07-18 19:30");4;Wöchentlich am Donnerstag;
1827;2024-07-18;19:30;2024-07-18;21:30;("2024-07-18 19:30","2024-07-18 21:30");5;Monatlich am 3. Donnerstag bis 20. November, 2024;2024-11-20
1828;2024-07-18;19:30;2024-07-18;22:00;("2024-07-18 19:30","2024-07-18 22:00");1;Wöchentlich am Donnerstag;
1829;2024-07-19;9:00;2024-07-19;18:00;("2024-07-19 9:00","2024-07-19 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1830;2024-07-19;18:00;2024-07-19;20:30;("2024-07-19 18:00","2024-07-19 20:30");2;Alle 2 Wochen am Freitag;
1831;2024-07-19;19:00;2024-07-19;21:00;("2024-07-19 19:00","2024-07-19 21:00");1;Monatlich am 3. Freitag bis 31. Dezember, 2024;2024-12-31
1832;2024-07-19;19:00;2024-07-19;21:00;("2024-07-19 19:00","2024-07-19 21:00");3;Monatlich am 3. Freitag bis 31. Dezember, 2024;2024-12-31
1833;2024-07-19;19:30;2024-07-19;22:30;("2024-07-19 19:30","2024-07-19 22:30");5;Wöchentlich am Freitag;
1834;2024-07-21;17:00;2024-07-21;20:00;("2024-07-21 17:00","2024-07-21 20:00");3;Wöchentlich am Sonntag;
1835;2024-07-21;17:00;2024-07-21;21:00;("2024-07-21 17:00","2024-07-21 21:00");5;Monatlich am 3. Sonntag;
1836;2024-07-22;9:00;2024-07-22;12:30;("2024-07-22 9:00","2024-07-22 12:30");6;Wöchentlich am Montag;
1837;2024-07-22;9:00;2024-07-22;18:00;("2024-07-22 9:00","2024-07-22 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1838;2024-07-22;14:00;2024-07-22;15:30;("2024-07-22 14:00","2024-07-22 15:30");6;Wöchentlich am Montag;
1839;2024-07-22;16:00;2024-07-22;19:00;("2024-07-22 16:00","2024-07-22 19:00");6;Wöchentlich am Montag;
1840;2024-07-22;19:00;2024-07-22;21:00;("2024-07-22 19:00","2024-07-22 21:00");3;Wöchentlich am Montag;
1841;2024-07-22;19:00;2024-07-22;21:30;("2024-07-22 19:00","2024-07-22 21:30");1;Monatlich am 4. Montag;
1842;2024-07-23;9:00;2024-07-23;18:00;("2024-07-23 9:00","2024-07-23 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1843;2024-07-23;10:00;2024-07-23;12:15;("2024-07-23 10:00","2024-07-23 12:15");4;Alle 14 Tage;
1844;2024-07-23;11:00;2024-07-23;13:00;("2024-07-23 11:00","2024-07-23 13:00");6;Wöchentlich am Dienstag bis 17. Dezember, 2024;2024-12-17
1845;2024-07-23;14:00;2024-07-23;17:00;("2024-07-23 14:00","2024-07-23 17:00");6;Wöchentlich am Dienstag;
1846;2024-07-23;15:30;2024-07-23;17:30;("2024-07-23 15:30","2024-07-23 17:30");5;Wöchentlich am Dienstag;
1847;2024-07-23;17:30;2024-07-23;21:00;("2024-07-23 17:30","2024-07-23 21:00");6;Monatlich am 4. Dienstag;
1848;2024-07-23;19:00;2024-07-23;21:15;("2024-07-23 19:00","2024-07-23 21:15");2;Wöchentlich am Dienstag;
1849;2024-07-24;9:00;2024-07-24;18:00;("2024-07-24 9:00","2024-07-24 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1850;2024-07-24;10:00;2024-07-24;12:00;("2024-07-24 10:00","2024-07-24 12:00");2;Alle 7 Tage bis 25. Januar, 2025;2025-01-25
1851;2024-07-24;11:00;2024-07-24;13:00;("2024-07-24 11:00","2024-07-24 13:00");3;Wöchentlich am Mittwoch;
1852;2024-07-24;13:00;2024-07-24;14:00;("2024-07-24 13:00","2024-07-24 14:00");2;Wöchentlich am Mittwoch;
1853;2024-07-24;17:00;2024-07-24;19:00;("2024-07-24 17:00","2024-07-24 19:00");2;Wöchentlich am Mittwoch;
1854;2024-07-24;19:30;2024-07-24;22:30;("2024-07-24 19:30","2024-07-24 22:30");5;Wöchentlich am Mittwoch;
1855;2024-07-24;20:00;2024-07-24;22:30;("2024-07-24 20:00","2024-07-24 22:30");2;Monatlich am 4. Mittwoch;
1856;2024-07-24;20:00;2024-07-24;22:00;("2024-07-24 20:00","2024-07-24 22:00");3;Wöchentlich am Mittwoch;
1857;2024-07-25;9:00;2024-07-25;14:00;("2024-07-25 9:00","2024-07-25 14:00");2;Wöchentlich am Donnerstag;
1858;2024-07-25;9:00;2024-07-25;18:00;("2024-07-25 9:00","2024-07-25 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1859;2024-07-25;15:15;2024-07-25;17:15;("2024-07-25 15:15","2024-07-25 17:15");3;Wöchentlich am Donnerstag;
1860;2024-07-25;18:30;2024-07-25;19:30;("2024-07-25 18:30","2024-07-25 19:30");1;Wöchentlich am Donnerstag;
1861;2024-07-25;18:30;2024-07-25;19:30;("2024-07-25 18:30","2024-07-25 19:30");3;Wöchentlich am Donnerstag;
1862;2024-07-25;18:30;2024-07-25;19:30;("2024-07-25 18:30","2024-07-25 19:30");2;Wöchentlich am Donnerstag;
1863;2024-07-25;18:30;2024-07-25;19:30;("2024-07-25 18:30","2024-07-25 19:30");4;Wöchentlich am Donnerstag;
1864;2024-07-25;19:00;2024-07-25;23:00;("2024-07-25 19:00","2024-07-25 23:00");5;;
1865;2024-07-25;19:30;2024-07-25;22:00;("2024-07-25 19:30","2024-07-25 22:00");1;Wöchentlich am Donnerstag;
1866;2024-07-26;9:00;2024-07-26;18:00;("2024-07-26 9:00","2024-07-26 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1867;2024-07-26;19:30;2024-07-26;22:30;("2024-07-26 19:30","2024-07-26 22:30");5;Wöchentlich am Freitag;
1868;2024-07-27;18:00;2024-07-27;23:00;("2024-07-27 18:00","2024-07-27 23:00");5;Monatlich am letzten Samstag;
1869;2024-07-28;17:00;2024-07-28;20:00;("2024-07-28 17:00","2024-07-28 20:00");3;Wöchentlich am Sonntag;
1870;2024-07-29;9:00;2024-07-29;12:30;("2024-07-29 9:00","2024-07-29 12:30");6;Wöchentlich am Montag;
1871;2024-07-29;9:00;2024-07-29;18:00;("2024-07-29 9:00","2024-07-29 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1872;2024-07-29;11:00;2024-07-29;12:00;("2024-07-29 11:00","2024-07-29 12:00");4;Alle 4 Wochen am Montag;
1873;2024-07-29;14:00;2024-07-29;15:30;("2024-07-29 14:00","2024-07-29 15:30");6;Wöchentlich am Montag;
1874;2024-07-29;16:00;2024-07-29;19:00;("2024-07-29 16:00","2024-07-29 19:00");6;Wöchentlich am Montag;
1875;2024-07-29;18:30;2024-07-29;20:30;("2024-07-29 18:30","2024-07-29 20:30");2;Monatlich am 5. Montag;
1876;2024-07-29;19:00;2024-07-29;21:00;("2024-07-29 19:00","2024-07-29 21:00");3;Wöchentlich am Montag;
1877;2024-07-29;19:00;2024-07-29;20:30;("2024-07-29 19:00","2024-07-29 20:30");1;;
1878;2024-07-29;19:30;2024-07-29;22:00;("2024-07-29 19:30","2024-07-29 22:00");5;Alle 2 Wochen am Montag;
1879;2024-07-30;9:00;2024-07-30;18:00;("2024-07-30 9:00","2024-07-30 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1880;2024-07-30;9:45;2024-07-30;12:15;("2024-07-30 9:45","2024-07-30 12:15");4;Alle 14 Tage;
1881;2024-07-30;11:00;2024-07-30;13:00;("2024-07-30 11:00","2024-07-30 13:00");6;Wöchentlich am Dienstag bis 17. Dezember, 2024;2024-12-17
1882;2024-07-30;14:00;2024-07-30;17:00;("2024-07-30 14:00","2024-07-30 17:00");6;Wöchentlich am Dienstag;
1883;2024-07-30;15:30;2024-07-30;17:30;("2024-07-30 15:30","2024-07-30 17:30");5;Wöchentlich am Dienstag;
1884;2024-07-30;17:30;2024-07-30;21:00;("2024-07-30 17:30","2024-07-30 21:00");6;Monatlich am 5. Dienstag;
1885;2024-07-30;18:30;2024-07-30;22:00;("2024-07-30 18:30","2024-07-30 22:00");5;Alle 3 Wochen am Dienstag;
1886;2024-07-30;19:00;2024-07-30;21:15;("2024-07-30 19:00","2024-07-30 21:15");2;Wöchentlich am Dienstag;
1887;2024-07-31;9:00;2024-07-31;11:00;("2024-07-31 9:00","2024-07-31 11:00");4;Alle 2 Wochen am Mittwoch;
1888;2024-07-31;9:00;2024-07-31;18:00;("2024-07-31 9:00","2024-07-31 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1889;2024-07-31;10:00;2024-07-31;12:00;("2024-07-31 10:00","2024-07-31 12:00");2;Alle 7 Tage bis 25. Januar, 2025;2025-01-25
1890;2024-07-31;11:00;2024-07-31;13:00;("2024-07-31 11:00","2024-07-31 13:00");3;Wöchentlich am Mittwoch;
1891;2024-07-31;13:00;2024-07-31;14:00;("2024-07-31 13:00","2024-07-31 14:00");2;Wöchentlich am Mittwoch;
1892;2024-07-31;17:00;2024-07-31;19:00;("2024-07-31 17:00","2024-07-31 19:00");2;Wöchentlich am Mittwoch;
1893;2024-07-31;19:30;2024-07-31;22:30;("2024-07-31 19:30","2024-07-31 22:30");5;Wöchentlich am Mittwoch;
1894;2024-07-31;19:30;2024-07-31;21:30;("2024-07-31 19:30","2024-07-31 21:30");1;Alle 2 Wochen am Mittwoch;
1895;2024-07-31;20:00;2024-07-31;22:00;("2024-07-31 20:00","2024-07-31 22:00");3;Wöchentlich am Mittwoch;
1896;2024-08-01;9:00;2024-08-01;14:00;("2024-08-01 9:00","2024-08-01 14:00");2;Wöchentlich am Donnerstag;
1897;2024-08-01;9:00;2024-08-01;18:00;("2024-08-01 9:00","2024-08-01 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1898;2024-08-01;15:15;2024-08-01;17:15;("2024-08-01 15:15","2024-08-01 17:15");3;Wöchentlich am Donnerstag;
1899;2024-08-01;18:00;2024-08-01;20:00;("2024-08-01 18:00","2024-08-01 20:00");5;Monatlich am 1. Donnerstag bis 19. Dezember, 2024;2024-12-19
1900;2024-08-01;18:30;2024-08-01;19:30;("2024-08-01 18:30","2024-08-01 19:30");1;Wöchentlich am Donnerstag;
1901;2024-08-01;18:30;2024-08-01;19:30;("2024-08-01 18:30","2024-08-01 19:30");3;Wöchentlich am Donnerstag;
1902;2024-08-01;18:30;2024-08-01;19:30;("2024-08-01 18:30","2024-08-01 19:30");2;Wöchentlich am Donnerstag;
1903;2024-08-01;18:30;2024-08-01;19:30;("2024-08-01 18:30","2024-08-01 19:30");4;Wöchentlich am Donnerstag;
1904;2024-08-01;19:30;2024-08-01;21:30;("2024-08-01 19:30","2024-08-01 21:30");2;Monatlich am 1. Donnerstag bis 5. Dezember, 2024;2024-12-05
1905;2024-08-01;19:30;2024-08-01;21:00;("2024-08-01 19:30","2024-08-01 21:00");3;Monatlich am 1. Donnerstag;
1906;2024-08-01;19:30;2024-08-01;22:00;("2024-08-01 19:30","2024-08-01 22:00");1;Wöchentlich am Donnerstag;
1907;2024-08-02;9:00;2024-08-02;18:00;("2024-08-02 9:00","2024-08-02 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1908;2024-08-02;18:00;2024-08-02;20:30;("2024-08-02 18:00","2024-08-02 20:30");2;Alle 2 Wochen am Freitag;
1909;2024-08-02;19:30;2024-08-02;22:30;("2024-08-02 19:30","2024-08-02 22:30");5;Wöchentlich am Freitag;
1910;2024-08-04;13:00;2024-08-04;17:00;("2024-08-04 13:00","2024-08-04 17:00");5;Monatlich am 1. Sonntag;
1911;2024-08-04;17:00;2024-08-04;20:00;("2024-08-04 17:00","2024-08-04 20:00");3;Wöchentlich am Sonntag;
1912;2024-08-05;9:00;2024-08-05;12:30;("2024-08-05 9:00","2024-08-05 12:30");6;Wöchentlich am Montag;
1913;2024-08-05;9:00;2024-08-05;18:00;("2024-08-05 9:00","2024-08-05 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1914;2024-08-05;14:00;2024-08-05;15:30;("2024-08-05 14:00","2024-08-05 15:30");6;Wöchentlich am Montag;
1915;2024-08-05;16:00;2024-08-05;19:00;("2024-08-05 16:00","2024-08-05 19:00");6;Wöchentlich am Montag;
1916;2024-08-05;16:45;2024-08-05;18:45;("2024-08-05 16:45","2024-08-05 18:45");3;;
1917;2024-08-05;18:00;2024-08-05;20:00;("2024-08-05 18:00","2024-08-05 20:00");5;;
1918;2024-08-05;19:00;2024-08-05;21:00;("2024-08-05 19:00","2024-08-05 21:00");2;Monatlich am 1. Montag;
1919;2024-08-05;19:00;2024-08-05;21:00;("2024-08-05 19:00","2024-08-05 21:00");3;Wöchentlich am Montag;
1920;2024-08-05;19:45;2024-08-05;22:00;("2024-08-05 19:45","2024-08-05 22:00");1;Monatlich am 1. Montag;
1921;2024-08-06;9:00;2024-08-06;18:00;("2024-08-06 9:00","2024-08-06 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1922;2024-08-06;10:00;2024-08-06;12:15;("2024-08-06 10:00","2024-08-06 12:15");4;Alle 14 Tage;
1923;2024-08-06;11:00;2024-08-06;13:00;("2024-08-06 11:00","2024-08-06 13:00");6;Wöchentlich am Dienstag bis 17. Dezember, 2024;2024-12-17
1924;2024-08-06;14:00;2024-08-06;17:00;("2024-08-06 14:00","2024-08-06 17:00");6;Wöchentlich am Dienstag;
1925;2024-08-06;15:30;2024-08-06;17:30;("2024-08-06 15:30","2024-08-06 17:30");5;Wöchentlich am Dienstag;
1926;2024-08-06;19:00;2024-08-06;21:15;("2024-08-06 19:00","2024-08-06 21:15");2;Wöchentlich am Dienstag;
1927;2024-08-07;9:00;2024-08-07;18:00;("2024-08-07 9:00","2024-08-07 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1928;2024-08-07;10:00;2024-08-07;12:00;("2024-08-07 10:00","2024-08-07 12:00");2;Alle 7 Tage bis 25. Januar, 2025;2025-01-25
1929;2024-08-07;11:00;2024-08-07;13:00;("2024-08-07 11:00","2024-08-07 13:00");3;Wöchentlich am Mittwoch;
1930;2024-08-07;13:00;2024-08-07;14:00;("2024-08-07 13:00","2024-08-07 14:00");2;Wöchentlich am Mittwoch;
1931;2024-08-07;17:00;2024-08-07;19:00;("2024-08-07 17:00","2024-08-07 19:00");2;Wöchentlich am Mittwoch;
1932;2024-08-07;19:00;2024-08-07;21:00;("2024-08-07 19:00","2024-08-07 21:00");2;Monatlich am 1. Mittwoch;
1933;2024-08-07;19:30;2024-08-07;22:30;("2024-08-07 19:30","2024-08-07 22:30");5;Wöchentlich am Mittwoch;
1934;2024-08-07;20:00;2024-08-07;22:00;("2024-08-07 20:00","2024-08-07 22:00");3;Wöchentlich am Mittwoch;
1935;2024-08-08;9:00;2024-08-08;14:00;("2024-08-08 9:00","2024-08-08 14:00");2;Wöchentlich am Donnerstag;
1936;2024-08-08;9:00;2024-08-08;18:00;("2024-08-08 9:00","2024-08-08 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1937;2024-08-08;15:15;2024-08-08;17:15;("2024-08-08 15:15","2024-08-08 17:15");3;Wöchentlich am Donnerstag;
1938;2024-08-08;18:30;2024-08-08;19:30;("2024-08-08 18:30","2024-08-08 19:30");1;Wöchentlich am Donnerstag;
1939;2024-08-08;18:30;2024-08-08;19:30;("2024-08-08 18:30","2024-08-08 19:30");3;Wöchentlich am Donnerstag;
1940;2024-08-08;18:30;2024-08-08;19:30;("2024-08-08 18:30","2024-08-08 19:30");2;Wöchentlich am Donnerstag;
1941;2024-08-08;18:30;2024-08-08;19:30;("2024-08-08 18:30","2024-08-08 19:30");4;Wöchentlich am Donnerstag;
1942;2024-08-08;19:30;2024-08-08;22:00;("2024-08-08 19:30","2024-08-08 22:00");1;Wöchentlich am Donnerstag;
1943;2024-08-09;9:00;2024-08-09;18:00;("2024-08-09 9:00","2024-08-09 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1944;2024-08-09;19:30;2024-08-09;22:30;("2024-08-09 19:30","2024-08-09 22:30");5;Wöchentlich am Freitag;
1945;2024-08-11;17:00;2024-08-11;20:00;("2024-08-11 17:00","2024-08-11 20:00");3;Wöchentlich am Sonntag;
1946;2024-08-12;9:00;2024-08-12;12:30;("2024-08-12 9:00","2024-08-12 12:30");6;Wöchentlich am Montag;
1947;2024-08-12;9:00;2024-08-12;18:00;("2024-08-12 9:00","2024-08-12 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1948;2024-08-12;14:00;2024-08-12;15:30;("2024-08-12 14:00","2024-08-12 15:30");6;Wöchentlich am Montag;
1949;2024-08-12;16:00;2024-08-12;19:00;("2024-08-12 16:00","2024-08-12 19:00");6;Wöchentlich am Montag;
1950;2024-08-12;19:00;2024-08-12;21:00;("2024-08-12 19:00","2024-08-12 21:00");3;Wöchentlich am Montag;
1951;2024-08-12;19:30;2024-08-12;22:00;("2024-08-12 19:30","2024-08-12 22:00");5;Alle 2 Wochen am Montag;
1952;2024-08-12;20:00;2024-08-12;21:00;("2024-08-12 20:00","2024-08-12 21:00");2;Monatlich am 2. Montag;
1953;2024-08-13;9:00;2024-08-13;18:00;("2024-08-13 9:00","2024-08-13 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1954;2024-08-13;9:45;2024-08-13;12:15;("2024-08-13 9:45","2024-08-13 12:15");4;Alle 14 Tage;
1955;2024-08-13;11:00;2024-08-13;13:00;("2024-08-13 11:00","2024-08-13 13:00");6;Wöchentlich am Dienstag bis 17. Dezember, 2024;2024-12-17
1956;2024-08-13;14:00;2024-08-13;17:00;("2024-08-13 14:00","2024-08-13 17:00");6;Wöchentlich am Dienstag;
1957;2024-08-13;15:30;2024-08-13;17:30;("2024-08-13 15:30","2024-08-13 17:30");5;Wöchentlich am Dienstag;
1958;2024-08-13;19:00;2024-08-13;21:00;("2024-08-13 19:00","2024-08-13 21:00");6;Monatlich am 2. Dienstag;
1959;2024-08-13;19:00;2024-08-13;21:15;("2024-08-13 19:00","2024-08-13 21:15");2;Wöchentlich am Dienstag;
1960;2024-08-14;9:00;2024-08-14;11:00;("2024-08-14 9:00","2024-08-14 11:00");4;Alle 2 Wochen am Mittwoch;
1961;2024-08-14;9:00;2024-08-14;18:00;("2024-08-14 9:00","2024-08-14 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1962;2024-08-14;10:00;2024-08-14;12:00;("2024-08-14 10:00","2024-08-14 12:00");2;Alle 7 Tage bis 25. Januar, 2025;2025-01-25
1963;2024-08-14;11:00;2024-08-14;13:00;("2024-08-14 11:00","2024-08-14 13:00");3;Wöchentlich am Mittwoch;
1964;2024-08-14;13:00;2024-08-14;14:00;("2024-08-14 13:00","2024-08-14 14:00");2;Wöchentlich am Mittwoch;
1965;2024-08-14;17:00;2024-08-14;19:00;("2024-08-14 17:00","2024-08-14 19:00");2;Wöchentlich am Mittwoch;
1966;2024-08-14;19:30;2024-08-14;22:30;("2024-08-14 19:30","2024-08-14 22:30");5;Wöchentlich am Mittwoch;
1967;2024-08-14;19:30;2024-08-14;21:30;("2024-08-14 19:30","2024-08-14 21:30");1;Alle 2 Wochen am Mittwoch;
1968;2024-08-14;20:00;2024-08-14;22:00;("2024-08-14 20:00","2024-08-14 22:00");3;Wöchentlich am Mittwoch;
1969;2024-08-15;9:00;2024-08-15;14:00;("2024-08-15 9:00","2024-08-15 14:00");2;Wöchentlich am Donnerstag;
1970;2024-08-15;9:00;2024-08-15;18:00;("2024-08-15 9:00","2024-08-15 18:00");1;Wöchentlich am Montag, Dienstag, Mittwoch, Donnerstag und Freitag;
1971;2024-08-15;15:15;2024-08-15;17:15;("2024-08-15 15:15","2024-08-15 17:15");3;Wöchentlich am Donnerstag;
1972;2024-08-15;18:30;2024-08-15;19:30;("2024-08-15 18:30","2024-08-15 19:30");1;Wöchentlich am Donnerstag;
1973;2024-08-15;18:30;2024-08-15;19:30;("2024-08-15 18:30","2024-08-15 19:30");3;Wöchentlich am Donnerstag;
1974;2024-08-15;18:30;2024-08-15;19:30;("2024-08-15 18:30","2024-08-15 19:30");2;Wöchentlich am Donnerstag;
